t,A,V,P,M,U,health,state,score,audio_score,raw_distance,distance,motion_fraction,naive_fraction,fallback,server,internet,queued_alerts,delivered_alerts,physical_p,physical_m,physical_u
7.6,0,0,0,0,0,0,0,0,0.26878938277517733,3.0002964544892974,2.993387756417457,0.0,0.0,0,1,1,0,0,0,0,0
7.7,0,0,0,0,0,0,0,0,0.33566806650063447,3.025638137607197,3.0002964544892974,0.0,0.0,0,1,1,0,0,0,0,0
7.8,0,0,0,0,0,0,0,0,0.8931029234973076,2.9851982103049903,3.0002964544892974,0.0,0.0,0,1,1,0,0,0,0,0
7.9,0,0,0,0,0,0,0,0,0.7047991457465329,3.0267984290506136,3.0095693697400088,0.0,0.0,0,1,1,0,0,0,0,0
8.0,0,0,0,0,0,1,1,0,1.1051491942466438,2.980585239969269,3.0002964544892974,0.0,0.0,0,1,1,0,0,0,0,0
8.1,0,0,0,0,0,1,1,0,0.3282808200398167,3.0067344987743128,3.0067344987743128,0.0,0.0,0,1,1,0,0,0,0,0
8.2,0,0,0,0,0,1,1,0,0.7672057766385573,2.9753111425601717,2.9851982103049903,0.0,0.0,0,1,1,0,0,0,0,0
8.3,0,0,0,0,0,1,1,0,0.20267104894505103,2.9935408699067874,2.9935408699067874,0.0,0.0,0,1,1,0,0,0,0,0
8.4,0,0,0,0,0,1,1,0,0.4142544953009971,3.009249500233351,2.9935408699067874,0.0,0.0,0,1,1,0,0,0,0,0
8.5,0,0,0,0,0,1,1,0,0.4053003583744716,3.0020842406158135,3.0020842406158135,0.0,0.0,0,1,1,0,0,0,0,0
8.6,0,0,0,0,0,1,1,0,0.295330776679448,2.9773678033384945,2.9935408699067874,0.0,0.0,0,1,1,0,0,0,0,0
8.7,0,0,0,0,0,1,1,0,0.6693378538656268,3.0105286840125767,3.0020842406158135,0.0,0.0,0,1,1,0,0,0,0,0
8.8,0,0,0,0,0,1,1,0,0.33794937262007274,3.002898673482223,3.002898673482223,0.0,0.0,0,1,1,0,0,0,0,0
8.9,0,0,0,0,0,1,1,0,0.28380237073598036,3.0088244043546064,3.002898673482223,0.0,0.0,0,1,1,0,0,0,0,0
9.0,0,0,0,0,0,1,1,0,0.42514557945042714,2.9506038208514003,3.002898673482223,0.0,0.0,0,1,1,0,0,0,0,0
9.1,0,0,0,0,0,1,1,0,0.3445441284365802,2.9871651948552076,3.002898673482223,0.0,0.0,0,1,1,0,0,0,0,0
9.2,0,0,0,0,0,1,1,0,0.497259933344734,3.02775718615467,3.002898673482223,0.0,0.0,0,1,1,0,0,0,0,0
9.3,0,0,0,0,0,1,1,0,0.6437938427608455,3.0231877798503595,3.0088244043546064,0.0,0.0,0,1,1,0,0,0,0,0
9.4,0,0,0,0,0,1,1,0,0.7966707034723205,2.9826921588447597,2.9871651948552076,0.0,0.0,0,1,1,0,0,0,0,0
9.5,0,0,0,0,0,1,1,0,0.4588611602357189,3.0118751509465747,3.0118751509465747,0.0,0.0,0,1,1,0,0,0,0,0
9.6,0,0,0,0,0,1,1,0,0.3919702856824209,2.994129616541903,3.0118751509465747,0.0,0.0,0,1,1,0,0,0,0,0
9.7,0,0,0,0,0,1,1,0,0.8086630133756882,3.032682944470968,3.0118751509465747,0.0,0.0,0,1,1,0,0,0,0,0
9.8,0,0,0,0,0,1,1,0,0.9626757819145116,2.998865299492228,2.998865299492228,0.0,0.0,0,1,1,0,0,0,0,0
9.9,0,0,0,0,0,1,1,0,0.3658452082669321,2.986655442421185,2.998865299492228,0.0,0.0,0,1,1,0,0,0,0,0
10.0,0,0,0,0,0,1,1,0,0.627751825889377,2.9744373932854287,2.994129616541903,0.0,0.0,0,1,1,0,0,0,0,0
10.1,0,0,0,0,0,1,1,0,0.9938734670244544,3.016330756228895,2.998865299492228,0.0,0.0,0,1,1,0,0,0,0,0
10.2,0,0,0,0,0,1,1,0,0.5852607090419114,3.0184265885046995,2.998865299492228,0.0,0.0,0,1,1,0,0,0,0,0
10.3,0,0,0,0,0,1,1,0,0.4495688469737031,2.983341418386034,2.986655442421185,0.0,0.0,0,1,1,0,0,0,0,0
10.4,0,0,0,0,0,1,1,0,0.5490816930325572,3.0064153297555825,3.0064153297555825,0.0,0.0,0,1,1,0,0,0,0,0
10.5,0,0,0,0,0,1,1,0,0.6910908420730073,2.995438672972042,3.0064153297555825,0.0,0.0,0,1,1,0,0,0,0,0
10.6,0,0,0,0,0,1,1,0,0.6017585608781769,2.9638400849545334,2.995438672972042,0.0,0.0,0,1,1,0,0,0,0,0
10.7,0,0,0,0,0,1,1,0,0.4096916934903765,2.9949851501693874,2.9949851501693874,0.0,0.0,0,1,1,0,0,0,0,0
10.8,0,0,0,0,0,1,1,0,0.5743431434087716,2.9811234856594515,2.9949851501693874,0.0,0.0,0,1,1,0,0,0,0,0
10.9,0,0,0,0,0,1,1,0,0.26973515988946023,3.0176218498702427,2.9949851501693874,0.0,0.0,0,1,1,0,0,0,0,0
11.0,0,0,0,0,0,1,1,0,0.4210615722333718,3.021974014260361,2.9949851501693874,0.0,0.0,0,1,1,0,0,0,0,0
11.1,0,0,0,0,0,1,1,0,0.42873241766626785,3.014649650885998,3.014649650885998,0.0,0.0,0,1,1,0,0,0,0,0
11.2,0,0,0,0,0,1,1,0,0.35532448442736775,3.0279763115446823,3.0176218498702427,0.0,0.0,0,1,1,0,0,0,0,0
11.3,0,0,0,0,0,1,1,0,0.9532809981836787,3.0206180150110162,3.0206180150110162,0.0,0.0,0,1,1,0,0,0,0,0
11.4,0,0,0,0,0,1,1,0,1.3453399314428425,3.0424072980873307,3.021974014260361,0.0,0.0,0,1,1,0,0,0,0,0
11.5,0,0,0,0,0,1,1,0,0.9349069420762302,2.9737472955259476,3.0206180150110162,0.0,0.0,0,1,1,0,0,0,0,0
11.6,0,0,0,0,0,1,1,0,0.4700836326484978,3.018371256639401,3.0206180150110162,0.0,0.0,0,1,1,0,0,0,0,0
11.7,0,0,0,0,0,1,1,0,0.5477701651144831,3.037506399761012,3.0206180150110162,0.0,0.0,0,1,1,0,0,0,0,0
11.8,0,0,0,0,0,1,1,0,0.3291541038373381,2.995405762367229,3.018371256639401,0.0,0.0,0,1,1,0,0,0,0,0
11.9,0,0,0,0,0,1,1,0,0.5815534594185471,2.995555682088925,2.995555682088925,0.0,0.0,0,1,1,0,0,0,0,0
12.0,0,0,0,0,0,1,1,0,0.5473446150014871,3.0014615431736753,3.0014615431736753,0.0,0.0,0,1,1,0,0,0,0,0
12.1,0,0,0,0,0,1,1,0,0.29836841708746914,2.988188321563312,2.995555682088925,0.0,0.0,0,1,1,0,0,0,0,0
12.2,0,0,0,0,0,1,1,0,0.7799042374369779,2.98820587455591,2.995405762367229,0.0,0.0,0,1,1,0,0,0,0,0
12.3,0,0,0,0,0,1,1,0,0.4817071198132222,2.990985773928498,2.990985773928498,0.0,0.0,0,1,1,0,0,0,0,0
12.4,0,0,0,0,0,1,1,0,0.29371224702995274,2.9875099716298577,2.98820587455591,0.0,0.0,0,1,1,0,0,0,0,0
12.5,0,0,0,0,0,1,1,0,0.5484180133103758,3.0069984956293316,2.98820587455591,0.0,0.0,0,1,1,0,0,0,0,0
12.6,0,0,0,0,0,1,1,0,0.3399562842335647,2.9731393669364317,2.98820587455591,0.0,0.0,0,1,1,0,0,0,0,0
12.7,0,0,0,0,0,1,1,0,0.4288898426764706,3.023223300534368,2.990985773928498,0.0,0.0,0,1,1,0,0,0,0,0
12.8,0,0,0,0,0,1,1,0,0.6346708958597268,2.992456136424554,2.992456136424554,0.0,0.0,0,1,1,0,0,0,0,0
12.9,0,0,0,0,0,1,1,0,0.5484746985589473,2.9999463150600323,2.9999463150600323,0.0,0.0,0,1,1,0,0,0,0,0
13.0,0,0,0,0,0,1,1,0,0.30828699825487765,3.0092315298002577,2.9999463150600323,0.0,0.0,0,1,1,0,0,0,0,0
13.1,0,0,0,0,0,1,1,0,0.16499254058005913,2.988902525263718,2.9999463150600323,0.0,0.0,0,1,1,0,0,0,0,0
13.2,0,0,0,0,0,1,1,0,0.3319822314764989,2.9871517530843126,2.992456136424554,0.0,0.0,0,1,1,0,0,0,0,0
13.3,0,0,0,0,0,1,1,0,0.34325252826046004,2.9896603214784094,2.9896603214784094,0.0,0.0,0,1,1,0,0,0,0,0
13.4,0,0,0,0,0,1,1,0,0.46499059071957904,2.9935392026323298,2.9896603214784094,0.0,0.0,0,1,1,0,0,0,0,0
13.5,0,0,0,0,0,1,1,0,0.5091486224660213,2.996551799912724,2.9896603214784094,0.0,0.0,0,1,1,0,0,0,0,0
13.6,0,0,0,0,0,1,1,0,0.4627367528396345,2.990406098889675,2.990406098889675,0.0,0.0,0,1,1,0,0,0,0,0
13.7,0,0,0,0,0,1,1,0,0.41204764541512023,3.007959138991579,2.9935392026323298,0.0,0.0,0,1,1,0,0,0,0,0
13.8,0,0,0,0,0,1,1,0,0.31094308782450636,2.9949277527427176,2.9949277527427176,0.0,0.0,0,1,1,0,0,0,0,0
13.9,0,0,0,0,0,1,1,0,0.649199858745709,3.042167243364954,2.996551799912724,0.0,0.0,0,1,1,0,0,0,0,0
14.0,0,0,0,0,0,1,1,0,0.5414588380960105,2.9901916149085337,2.9949277527427176,0.0,0.0,0,1,1,0,0,0,0,0
14.1,0,0,0,0,0,1,1,0,0.2947380281439231,2.973568125829018,2.9949277527427176,0.0,0.0,0,1,1,0,0,0,0,0
14.2,0,0,0,0,0,1,1,0,1.3208533888948113,2.978090602416474,2.9901916149085337,0.0,0.0,0,1,1,0,0,0,0,0
14.3,0,0,0,0,0,1,1,0,0.2953109844384336,3.026902483028621,2.9901916149085337,0.0,0.0,0,1,1,0,0,0,0,0
14.4,0,0,0,0,0,1,1,0,0.2702986301972032,2.98778034724588,2.98778034724588,0.0,0.0,0,1,1,0,0,0,0,0
14.5,0,0,0,0,0,1,1,0,0.3024278671187077,2.999425368618234,2.98778034724588,0.0,0.0,0,1,1,0,0,0,0,0
14.6,0,0,0,0,0,1,1,0,0.3038193429399032,2.979531620302777,2.98778034724588,0.0,0.0,0,1,1,0,0,0,0,0
14.7,0,0,0,0,0,1,1,0,1.0143293715695065,2.986551973499248,2.98778034724588,0.0,0.0,0,1,1,0,0,0,0,0
14.8,0,0,0,0,0,1,1,0,0.33650141860760635,3.0236446336059504,2.98778034724588,0.0,0.0,0,1,1,0,0,0,0,0
14.9,0,0,0,0,0,1,1,0,0.8033877944523611,2.9787607247267447,2.986551973499248,0.0,0.0,0,1,1,0,0,0,0,0
15.0,0,0,0,0,0,1,1,0,0.5136772486193272,2.9785218350877103,2.979531620302777,0.0,0.0,0,1,1,0,0,0,0,0
15.1,0,0,0,0,0,1,1,0,0.8827186107326968,2.9730761770103507,2.9787607247267447,0.0,0.0,0,1,1,0,0,0,0,0
15.2,0,0,0,0,0,1,1,0,0.45317892680578925,3.0317611734351955,2.9787607247267447,0.0,0.0,0,1,1,0,0,0,0,0
15.3,0,0,0,0,0,1,1,0,0.6845324431054677,3.0098165347621446,2.9787607247267447,0.0,0.0,0,1,1,0,0,0,0,0
15.4,0,0,0,0,0,1,1,0,0.8728484239689518,3.0261162652887097,3.0098165347621446,0.0,0.0,0,1,1,0,0,0,0,0
15.5,0,0,0,0,0,1,1,0,0.9880910134686158,3.01718927921877,3.01718927921877,0.0,0.0,0,1,1,0,0,0,0,0
15.6,0,0,0,0,0,1,1,0,0.9033448422588304,2.990477063998554,3.01718927921877,0.0,0.0,0,1,1,0,0,0,0,0
15.7,0,0,0,0,0,1,1,0,0.5192042337892352,2.9963396117122416,3.0098165347621446,0.0,0.0,0,1,1,0,0,0,0,0
15.8,0,0,0,0,0,1,1,0,0.26080402376062045,3.015166197939645,3.015166197939645,0.0,0.0,0,1,1,0,0,0,0,0
15.9,0,0,0,0,0,1,1,0,0.4597580689855318,3.015431241917262,3.015166197939645,0.0,0.0,0,1,1,0,0,0,0,0
16.0,0,0,0,0,0,1,1,0,0.5185504879319613,3.0222205525836507,3.015166197939645,0.0,0.0,0,1,1,0,0,0,0,0
16.1,0,0,0,0,0,1,1,0,0.30928836797505244,3.0288804676383854,3.015431241917262,0.0,0.0,0,1,1,0,0,0,0,0
16.2,0,0,0,0,0,1,1,0,0.43087243718643975,3.010666212934677,3.015431241917262,0.0,0.0,0,1,1,0,0,0,0,0
16.3,0,0,0,0,0,1,1,0,0.5861476365561381,2.9933237151229317,3.015431241917262,0.0,0.0,0,1,1,0,0,0,0,0
16.4,0,0,0,0,0,1,1,0,0.4744037006643987,3.0400075357701692,3.0222205525836507,0.0,0.0,0,1,1,0,0,0,0,0
16.5,0,0,0,0,0,1,1,0,0.3705763603310213,2.9800324281407873,3.010666212934677,0.0,0.0,0,1,1,0,0,0,0,0
16.6,0,0,0,0,0,1,1,0,0.6923237980343849,2.983413371737057,2.9933237151229317,0.0,0.0,0,1,1,0,0,0,0,0
16.7,0,0,0,0,0,1,1,0,0.3089440966908228,3.028796517685707,2.9933237151229317,0.0,0.0,0,1,1,0,0,0,0,0
16.8,0,0,0,0,0,1,1,0,0.5215899820394667,2.975180726207012,2.983413371737057,0.0,0.0,0,1,1,0,0,0,0,0
16.9,0,0,0,0,0,1,1,0,0.5631399507089727,2.984154743077137,2.983413371737057,0.0,0.0,0,1,1,0,0,0,0,0
17.0,0,0,0,0,0,1,1,0,0.9267520681217789,3.0107215315550113,2.984154743077137,0.0,0.0,0,1,1,0,0,0,0,0
17.1,0,0,0,0,0,1,1,0,0.8670269586070235,3.0208732187806624,3.0107215315550113,0.0,0.0,0,1,1,0,0,0,0,0
17.2,0,0,0,0,0,1,1,0,0.837072370382372,2.9683351065655983,2.984154743077137,0.0,0.0,0,1,1,0,0,0,0,0
17.3,0,0,0,0,0,1,1,0,0.9109318071001852,2.984436213666064,2.984436213666064,0.0,0.0,0,1,1,0,0,0,0,0
17.4,0,0,0,0,0,1,1,0,0.3967217237799121,2.999770181841815,2.999770181841815,0.0,0.0,0,1,1,0,0,0,0,0
17.5,0,0,0,0,0,1,1,0,0.7696473352695643,3.0203244858357285,2.999770181841815,0.0,0.0,0,1,1,0,0,0,0,0
17.6,0,0,0,0,0,1,1,0,0.5226049195141893,2.986266284683984,2.986266284683984,0.0,0.0,0,1,1,0,0,0,0,0
17.7,0,0,0,0,0,1,1,0,0.39088154226878624,3.0056804398913237,2.999770181841815,0.0,0.0,0,1,1,0,0,0,0,0
17.8,0,0,0,0,0,1,1,0,0.3036752230808448,3.04488807912649,3.0056804398913237,0.0,0.0,0,1,1,0,0,0,0,0
17.9,0,0,0,0,0,1,1,0,0.41470475968793197,2.987905235990944,3.0056804398913237,0.0,0.0,0,1,1,0,0,0,0,0
18.0,0,0,0,0,0,1,1,0,0.21979615519760712,2.97145487001115,2.987905235990944,0.0,0.0,0,1,1,0,0,0,0,0
18.1,0,0,0,0,0,1,1,0,0.4312232798617092,3.0154071111564376,3.0056804398913237,0.0,0.0,0,1,1,0,0,0,0,0
18.2,0,0,0,0,0,1,1,0,0.16811914964758054,3.0054434995979724,3.0054434995979724,0.0,0.0,0,1,1,0,0,0,0,0
18.3,0,0,0,0,0,1,1,0,0.6864979013464642,3.0148524220456,3.0054434995979724,0.0,0.0,0,1,1,0,0,0,0,0
18.4,0,0,0,0,0,1,1,0,1.3289412783493648,2.981675219631689,3.0054434995979724,0.0,0.0,0,1,1,0,0,0,0,0
18.5,0,0,0,0,0,1,1,0,0.6873593436528548,2.9822705364019937,3.0054434995979724,0.0,0.0,0,1,1,0,0,0,0,0
18.6,0,0,0,0,0,1,1,0,0.7712492031007218,2.999396140375709,2.999396140375709,0.0,0.0,0,1,1,0,0,0,0,0
18.7,0,0,0,0,0,1,1,0,0.3049181874020987,2.978536153694963,2.9822705364019937,0.0,0.0,0,1,1,0,0,0,0,0
18.8,0,0,0,0,0,1,1,0,0.44970858571531463,2.994671318278878,2.9822705364019937,0.0,0.0,0,1,1,0,0,0,0,0
18.9,0,0,0,0,0,1,1,0,0.5986176614700237,3.002817806403333,2.994671318278878,0.0,0.0,0,1,1,0,0,0,0,0
19.0,0,0,0,0,0,1,1,0,0.5021354897271355,2.9891821527976927,2.994671318278878,0.0,0.0,0,1,1,0,0,0,0,0
19.1,0,0,0,0,0,1,1,0,0.6181116663970393,2.9876379937150266,2.9891821527976927,0.0,0.0,0,1,1,0,0,0,0,0
19.2,0,0,0,0,0,1,1,0,0.6518756590063409,3.0198590967416683,2.994671318278878,0.0,0.0,0,1,1,0,0,0,0,0
19.3,0,0,0,0,0,1,1,0,0.46127300982503644,3.007593347960864,3.002817806403333,0.0,0.0,0,1,1,0,0,0,0,0
19.4,0,0,0,0,0,1,1,0,0.41032880627435836,2.993188568871421,2.993188568871421,0.0,0.0,0,1,1,0,0,0,0,0
19.5,0,0,0,0,0,1,1,0,0.8364274561001616,2.970245389288389,2.993188568871421,0.0,0.0,0,1,1,0,0,0,0,0
19.6,0,0,0,0,0,1,1,0,0.7436005810678857,3.007928417556547,3.007593347960864,0.0,0.0,0,1,1,0,0,0,0,0
